source,text,rater1,rater2
kubertenes,"Morning all, can anyone chime in with options for deploying k8s on bare metal/vms? I've a cluster of a few nodes which I've been playing around with which I deployed with Kubespray, but I'm wondering what people's thoughts are regarding using Kubespray for a production cluster",NL,NL
kubertenes,"Weird, it worked on my cluster",NL,NL
kubertenes,"sure, after I get to work",NL,NL
kubertenes,[root@kuber-poc-app1 ~]# cat /etc/systemd/system/kubelet.service.d/10-kubeadm.conf|grep -i cgroup Environment=KUBELET_CGROUP_ARGS=--cgroup-driver=system,Not,Not
kubertenes,"hey guys, is there a way to rebalance pods across nodes except deleting the deployments?",NL,NL
kubertenes,@jeffhub didn't work on my computer either,NL,NL
kubertenes,no logs,NL,NL
kubertenes,- name: ELASTICSEARCH_PORT,Not,Not
kubertenes,"Hi Guys while starting kubeadm cluster getting error Kubernetes version: v1.8.2 Running with swap on is not supported. Please disable swap or set kubelet's --fail-swap-on flag to false. error: failed to run Kubelet: Running with swap on is not supported, please disable swap! or set --fail-swap-on flag to false. /proc/swaps contained: [Filename Type Size Used Priority /dev/dm-0 partition 1953788 0 -1] I see some blogs to Disable Adding KUBELET_FLAGS=${KUBELET_FLAGS:---fail-swap-on=false} to hack/local-up-cluster.sh But I dont see this script anywhere in my system Please advise",NL,NL
kubertenes,volume id?,NL,NL
kubertenes,Only to expose my kubernetes network to external world,NL,NL
kubertenes,You might have to mount module paths,NL,NL
kubertenes,ya. that's seems to be an option,NL,NL
kubertenes,CI/CD isn't cutting it because that only triggers on code change in git for base image.,NL,NL
kubertenes,8h 8m 2 horizontal-pod-autoscaler Normal SuccessfulRescale New size: 8; reason: cpu resource utilization (percentage of request) above target,Not,Not
kubertenes,localuser == user limited to a namespace?,NL,NL
kubertenes,thats the thing,NL,NL
kubertenes,Label:dnsmasq Server:127.0.0.1:53 Name:kubernetes.default.svc.cluster.local. Interval:5s Type:1}] PrometheusAddr:0.0.0.0 PrometheusPort:10054 PrometheusPath:/metrics PrometheusNamespace:kubedns}),Not,Not
kubertenes,and its maybe 10 folks right now including designers,NL,NL
kubertenes,apiVersion: v1,Not,Not
kubertenes,Type: ConfigMap (a volume populated by a ConfigMap),Not,NL
kubertenes,"Ok, good luck",NL,NL
kubertenes,name: ingress-with-session-persistence,Not,Not
kubertenes,@mario https://github.com/cloudnativelabs/kube-shell (making use of kubeconfig with contexts is the key thing though).,NL,NL
kubertenes,"Hi, I have created a pod and exposed with a service. $kubectl get svc NAME CLUSTER-IP EXTERNAL-IP PORT(S) AGE kubernetes 10.10.10.1 <none> 443/TCP 28d pmaster 10.10.10.222 <none> 5432/TCP 24m pmaster service name or service-cluster-ip (10.10.10.222) is not reachable within the pod. Even $Curl -L pmaster is not working. How to make this service-cluster-ip (10.10.10.222) reachable ?. Please help !!",NL,NL
kubertenes,sure carldanley,NL,NL
kubertenes,"take the other cluster out of the picture for now. can you curl, from your computer, <external_ip>:3000?",NL,NL
kubertenes,Does anyone know an example showing how to authenticate kubectl to access the api from inside a pod,NL,NL
kubertenes,faas-netesd-85895cbddc-qschn 1/1 Running 0 45m,Not,Not
kubertenes,"I can't speak for when kubeadm would be out of beta. We are currently using it. It makes a base install pretty easy. However, we use the kubeadm config file and that is in alpha. But it is the only way we found to properly set up our configuration",NL,NL
kubertenes,Your pods should obtain IPs from a different CIDR and that's not happening,NL,NL
kubertenes,--pod-manifest-path=/etc/kubernetes/manifests \\\,Not,Not
kubertenes,never heard of pdisks... i'll google it,NL,NL
kubertenes,we've had issues in the past where daemon.log on the nodes was getting huge and not rotated fast enough,NL,NL
kubertenes,"the service itself expects websocket connections on /ws, but I've tried everything I can think of to tell k8s Ingress to just pass that through and to have the websocket annotation on that service. A more complete end-to-end example would be really helpful I think.",NL,NL
kubertenes,"Hi! We have an issue that a container stops responding on network (mostly http) requests with a connection reset by peer, shown on traefik logs. If I try that request inside container it works perfect, but not from another container or from any node. I've reviewed base node image with up-to-date network/provider drivers (aws with ixgbevf and ena), updated cluster (up to 1.7.5, same stable version from kops) and traefik up-to-date (as loadb level7). The metrics shows a flat chart on cpu and mem while they do not respond. Killing the unresponsive pod obviously makes it work again. Usually it responds again after some minutes. It seems to happens to most of hpa or frontend containers. Any thoughts? Thanks.",NL,NL
kubertenes,I seem to be having trouble getting my route53 domain configuration to update after using kops to create a new cluster. Due to this I get timeout issues; my version is 1.7.0.. it does update two of the 4 dns records correctly but the api and api.internal are forgotten it seems.,NL,NL
kubertenes,"oh, no, I was already using this. via helm install stable/nginx-ingress",NL,NL
kubertenes,Oct 26 17:37:29 test178-minion-MTvrc kubelet-wrapper[1194]: I1026 17:37:29.077658 1194 aws.go:769] Zone not specified in configuration file,Not,Not
kubertenes,"also, what is the significance of apiVersion?",NL,NL
kubertenes,ingress.kubernetes.io/session-cookie-hash: sha1,Not,Not
kubertenes,"sweet, two good approaches, cheers",NL,NL
kubertenes,"yeah, I might as well use upstream's :x",NL,NL
kubertenes,@hubt i fully understood what you said about dividing up a cluster into namespaces .. I'm still unsure when I have to pass a --context flag and what value it should be,NL,NL
kubertenes,You could try adding Host header to your logs to debug,NL,NL
kubertenes,welcome,NL,NL
kubertenes,"Right. kops defaulted at one point to putting the Service IPs in 100.64.0.0/16, which is in the reserved range for carrier-grade NAT, which will almost certainly not be routable in your network.",NL,NL
kubertenes,with master IP ?,NL,NL
kubertenes,Oh - are you using the nginx Inc. ingress controller?,NL,NL
kubertenes,one problem fixed. come another haha,NL,NL
kubertenes,more or less.,NL,NL
kubertenes,name: fluentd,Not,Not
kubertenes,yeah default overlay (running this off openshift).,NL,NL
kubertenes,I have one node at 99% with new one almost idle,NL,NL
kubertenes,okie,NL,NL
kubertenes,hello is posible upgrade kubernetes cluster 1.5 baremetal to 1.6?,NL,NL
kubertenes,No idea how/why?,NL,NL
kubertenes,@high_on_bananas I'm currently going through https://github.com/cytechmobile/Kubernetes-HA-BareMetal - possible it is what you're looking for.,NL,NL
kubertenes,"Guys, I need some recommendations on how to get HA in multiple AZ.... I am about to choose Federation, but I need someone with more experience on this...",NL,NL
kubertenes,so maybe bash,NL,NL
kubertenes,Running,NL,NL
kubertenes,que?(That's one DC),NL,NL
kubertenes,yes.. or try sh without /bin/..,NL,NL
kubertenes,huh,NL,NL
kubertenes,"@U7N5BGXTQ What version are you shooting for with your initial setup? If do 1.5 you can use the default centos repos and then go from there. Beyond that, we have been using the kubeadm method.",NL,NL
kubertenes,You have to write your reaper.,NL,NL
kubertenes,kubectl get svc,Not,Not
kubertenes,yea that makes sense just unclear on the order of operations..,NL,NL
kubertenes,tcp-socket: TRUE,Not,Not
kubertenes,"@ezekiel OK, will do. Tks",NL,NL
kubertenes,"Hi, reading https://github.com/kubernetes/kubernetes-anywhere/blob/master/phase1/vsphere/README.md, I see that DHCP is a prerequisite... is that basically true of running k8s in general? Or just of installing it via these scripts?",NL,NL
kubertenes,@pep no prob. @mikej u mean defining the pv directly on the template (specifying the volume id)?,NL,NL
kubertenes,@boblafleur pod anti-affinity,NL,NL
kubertenes,I have created a statefulset and some other k8s objects with a yaml file. The pods that are supposed to be created from the replica within the statefulset never come to life. Neither does the statefulset as you can see it already exists but apparently it doesn't exist either as it can't be found.,NL,NL
kubertenes,don't care if it fails really,NL,NL
kubertenes,cpu: 500m,Not,Not
kubertenes,path: /healthz,Not,Not
kubertenes,"ConfigMaps could be useful solution here, but i didn't find any prove it works with Ingress",NL,NL
kubertenes,apiVersion: extensions/v1beta1,Not,Not
kubertenes,is it possible to use configmap along with deployment?,NL,NL
kubertenes,expose this with a service using NodePort / LoadBalancer.... or Ingress otherwise,NL,NL
kubertenes,The kubenet plugin ran out of IPs on one of my nodes. It seems IPs are not being GCed when there's a restart or a container dies. Does anyone else have this problem?,NL,NL
kubertenes,odd,NL,NL
kubertenes,Oct 26 16:42:19 wnoc-kube-1.novalocal kube-apiserver[29523]: I1026 16:42:19.981443 29523 logs.go:41] http: TLS handshake error from 127.0.0.1:54064: remote error: tls: bad certificate,Not,Not
kubertenes,what's the significance of apiVersion in these yaml files?,NL,NL
kubertenes,Using the following spec you? awsElasticBlockStore: volumeID: XXXX fsType: ext4,NL,NL
kubertenes,@ezekiel,NL,NL
kubertenes,Use 'kubectl describe pod/reverse-proxy-prod-nginx-ingress-controller-2327356158-k8srn' to see all of the containers in this pod.,NL,NL
kubertenes,yes. you have to use a node ip.,NL,NL
kubertenes,you should probably be using a Job instead of a Deployment then,NL,NL
kubertenes,"How would I create a PSP that is referenced by default? I'm essentially trying to get my customers on their own namespaces. But the PSPs would span the cluster. I don't want them to have any cluster admin stuff, just within their namespace. Do I create a ClusterRole and a namespaced-RoleBinding? Does the customer need to create their own RoleBindings? Is there a way that a specific PSP is applied without being called as a default?",NL,NL
kubertenes,Not Sure I always see these while running kubeadm init [kubelet-check],NL,NL
kubertenes,is this a feasible approach towards networking on lab: https://goo.gl/YjHgg9,NL,NL
kubertenes,"If you are trying connect in your postgres server from another pod, using the DNS name should work. I mean, considering this environment sample: Pod A: Application POD Pod B: Postgres pod Service: Postgres service which has pgmaster.default.svc.cluster.local as DNS name If you Pod A uses I don't know, Java, for example; You can use JDBC like jdbc:postgresql://pgmaster.default.svc.cluster.local:5432/dbname to connect in the postgres pod, but the POD A *will not able* to perform a ICMP request to Pod B if the Pod B through the service.",NL,NL
kubertenes,LoadBalancer is for cloud environments.,NL,NL
kubertenes,"no kubeadm no, I was following https://kubernetes.io/docs/getting-started-guides/scratch/ , it's been a painful adventure to get to here",NL,NL
kubertenes,kubectl create configmap example-redis-config --from-file=$PWD,Not,Not
kubertenes,Hi... where in the cluster would I store a certificate and key for nginx-ingress to comsume?,NL,NL
kubertenes,name: pricelabel-app,Not,Not
kubertenes,or while true; do sleep 10; done,Not,Not
kubertenes,if you describe the pod it will tell you why it crashed,NL,NL
kubertenes,not really.,NL,NL
kubertenes,How to rebalance pods when new nodes aka workers are added.,NL,NL
kubertenes,Does the namespace by kubectl in kubernetes equals to namespace by Kernel?,NL,NL
kubertenes,name: jenkins-home,Not,Not
kubertenes,"you're welcomejust happy to give back a bit.,",NL,NL
kubertenes,gotcha. good idea,NL,NL
kubertenes,@smerrill has the better answer,NL,NL
kubertenes,Pods in Error state supposed to not show up with kubectl get pods --all-namespaces?,NL,NL
kubertenes,"@U7QQ92DPF I may be wrong here, but I don't think the components run independently when using minikube. I think they're all part of the /usr/local/bin/localkube process that you'll find running on the minkube vm. You may have better luck with minikube specific questions in minikube.",NL,NL
kubertenes,"@jeffhub thanks, seems like moving to ingress might be the thing.",NL,NL
kubertenes,"again, export the yaml file.. and then delete it..",NL,NL
kubertenes,@jeffhub thanks. Is there any way to speed up that ? Or use another method of exposing resources to outside world ?,NL,NL
kubertenes,"oh, maybe it is a 1.8 thing? didn't need it in 1.7",NL,NL
kubertenes,i'm writing some tooling to make it a little bit more stable,NL,NL
kubertenes,"The docs for StatefulSet say I need a Headless Service. Do I need a _headless_ service and then a second i.e. NodePort service, or do I just need _a_ service which is at least a headless one?",NL,NL
